ano;nivel_federativo;poder;faixa;percentual
2015;Federal;Judiciario;< 2,5;0,047761123717249124
2015;Federal;Judiciario;2,5 - 5;0,022534016943696365
2015;Federal;Judiciario;5 - 7,5;0,06092821306030794
2015;Federal;Judiciario;7,5 - 10;0,14537974136915746
2015;Federal;Judiciario;10 - 12,5;0,19516657113918484
2015;Federal;Judiciario;12,5 - 15;0,1669951241726404
2015;Federal;Judiciario;15 - 17,5;0,14190934572835126
2015;Federal;Judiciario;17,5 - 20;0,08577059271530979
2015;Federal;Judiciario;20 - 22,5;0,048883898777509954
2015;Federal;Judiciario;22,5 - 25;0,042367092483688355
2015;Federal;Judiciario;25 - 27,5;0,02040624043089437
2015;Federal;Judiciario;27,5 - 30;0,009924389343843973
2015;Federal;Judiciario;> 30;0,011973650118166186
2015;Estadual;Legislativo;< 2,5;0,2912485437083305
2015;Estadual;Legislativo;2,5 - 5;0,2362080612474668
2015;Estadual;Legislativo;5 - 7,5;0,13269631790724767
2015;Estadual;Legislativo;7,5 - 10;0,08165023545421615
2015;Estadual;Legislativo;10 - 12,5;0,057752366779906604
2015;Estadual;Legislativo;12,5 - 15;0,045397139304700275
2015;Estadual;Legislativo;15 - 17,5;0,035851698109513136
2015;Estadual;Legislativo;17,5 - 20;0,0382307157612367
2015;Estadual;Legislativo;20 - 22,5;0,023046121613815924
2015;Estadual;Legislativo;22,5 - 25;0,01736780787719178
2015;Estadual;Legislativo;25 - 27,5;0,015390188265470957
2015;Estadual;Legislativo;27,5 - 30;0,01243354904398735
2015;Estadual;Legislativo;> 30;0,012727254926916187
2015;Federal;Legislativo;< 2,5;0,2213327054391335
2015;Federal;Legislativo;2,5 - 5;0,23310572168589594
2015;Federal;Legislativo;5 - 7,5;0,13350600423828585
2015;Federal;Legislativo;7,5 - 10;0,08200746745601938
2015;Federal;Legislativo;10 - 12,5;0,05133035083588415
2015;Federal;Legislativo;12,5 - 15;0,04060008745669212
2015;Federal;Legislativo;15 - 17,5;0,053146759056813216
2015;Federal;Legislativo;17,5 - 20;0,032930808301658315
2015;Federal;Legislativo;20 - 22,5;0,03720273133976925
2015;Federal;Legislativo;22,5 - 25;0,016011302095596893
2015;Federal;Legislativo;25 - 27,5;0,025093343200242188
2015;Federal;Legislativo;27,5 - 30;0,027481583638871137
2015;Federal;Legislativo;> 30;0,04625113525513808
2015;Municipal;Legislativo;< 2,5;0,4792951228195087
2015;Municipal;Legislativo;2,5 - 5;0,2745817016731933
2015;Municipal;Legislativo;5 - 7,5;0,11394090423638305
2015;Municipal;Legislativo;7,5 - 10;0,053869704521181914
2015;Municipal;Legislativo;10 - 12,5;0,026650053399786402
2015;Municipal;Legislativo;12,5 - 15;0,01531505873976504
2015;Municipal;Legislativo;15 - 17,5;0,01044499822000712
2015;Municipal;Legislativo;17,5 - 20;0,006949092203631185
2015;Municipal;Legislativo;20 - 22,5;0,0056318974724101105
2015;Municipal;Legislativo;22,5 - 25;0,004492702029191884
2015;Municipal;Legislativo;25 - 27,5;0,0033891064435742258
2015;Municipal;Legislativo;27,5 - 30;0,0032182271270914916
2015;Municipal;Legislativo;> 30;0,002221431114275543
2014;Estadual;Executivo;< 2,5;0,33598501898255395
2014;Estadual;Executivo;2,5 - 5;0,36520030070439297
2014;Estadual;Executivo;5 - 7,5;0,1593485837907135
2014;Estadual;Executivo;7,5 - 10;0,0656830537992209
2014;Estadual;Executivo;10 - 12,5;0,02963711625429788
2014;Estadual;Executivo;12,5 - 15;0,014240155819549084
2014;Estadual;Executivo;15 - 17,5;0,00873804311196054
2014;Estadual;Executivo;17,5 - 20;0,00624297433407881
2014;Estadual;Executivo;20 - 22,5;0,004263121057084346
2014;Estadual;Executivo;22,5 - 25;0,002984361486271525
2014;Estadual;Executivo;25 - 27,5;0,0026114267669328857
2014;Estadual;Executivo;27,5 - 30;0,0022897484782142493
2014;Estadual;Executivo;> 30;0,002776095414729331
2014;Federal;Executivo;< 2,5;0,13149694048621463
2014;Federal;Executivo;2,5 - 5;0,20634450525159787
2014;Federal;Executivo;5 - 7,5;0,2418253531600924
2014;Federal;Executivo;7,5 - 10;0,12182388312343877
2014;Federal;Executivo;10 - 12,5;0,10325278036895758
2014;Federal;Executivo;12,5 - 15;0,059647818130524125
2014;Federal;Executivo;15 - 17,5;0,0411988581274111
2014;Federal;Executivo;17,5 - 20;0,025629440510535083
2014;Federal;Executivo;20 - 22,5;0,022581276272851773
2014;Federal;Executivo;22,5 - 25;0,013074678942913937
2014;Federal;Executivo;25 - 27,5;0,012719059781850884
2014;Federal;Executivo;27,5 - 30;0,01725563613133913
2014;Federal;Executivo;> 30;0,0031497697122727522
2014;Municipal;Executivo;< 2,5;0,6234638276441479
2014;Municipal;Executivo;2,5 - 5;0,26329267416435453
2014;Municipal;Executivo;5 - 7,5;0,06578209243105311
2014;Municipal;Executivo;7,5 - 10;0,022826451663512416
2014;Municipal;Executivo;10 - 12,5;0,010743071362510638
2014;Municipal;Executivo;12,5 - 15;0,005700721357467793
2014;Municipal;Executivo;15 - 17,5;0,0031952846438466423
2014;Municipal;Executivo;17,5 - 20;0,0019889571595536194
2014;Municipal;Executivo;20 - 22,5;0,001172049326269396
2014;Municipal;Executivo;22,5 - 25;0,0007153917499065591
2014;Municipal;Executivo;25 - 27,5;0,00043408013574150575
2014;Municipal;Executivo;27,5 - 30;0,00032646649540771564
2014;Municipal;Executivo;> 30;0,0003589318662281699
2014;Estadual;Judiciario;< 2,5;0,024966681474900044
2014;Estadual;Judiciario;2,5 - 5;0,12211362851078533
2014;Estadual;Judiciario;5 - 7,5;0,29764549089293646
2014;Estadual;Judiciario;7,5 - 10;0,19057209141616072
2014;Estadual;Judiciario;10 - 12,5;0,12112147687447554
2014;Estadual;Judiciario;12,5 - 15;0,07338466854237623
2014;Estadual;Judiciario;15 - 17,5;0,04367441630880103
2014;Estadual;Judiciario;17,5 - 20;0,032958191421096794
2014;Estadual;Judiciario;20 - 22,5;0,023446369514783554
2014;Estadual;Judiciario;22,5 - 25;0,015301841157016634
2014;Estadual;Judiciario;25 - 27,5;0,010464484920282343
2014;Estadual;Judiciario;27,5 - 30;0,01181697023545091
2014;Estadual;Judiciario;> 30;0,0325336887309344
2014;Federal;Judiciario;< 2,5;0,05308748445000725
2014;Federal;Judiciario;2,5 - 5;0,03641941860198887
2014;Federal;Judiciario;5 - 7,5;0,057735310503781605
2014;Federal;Judiciario;7,5 - 10;0,13058941150432346
2014;Federal;Judiciario;10 - 12,5;0,18003648047378826
2014;Federal;Judiciario;12,5 - 15;0,16284944554258982
2014;Federal;Judiciario;15 - 17,5;0,12987201306580987
2014;Federal;Judiciario;17,5 - 20;0,08686626624640346
2014;Federal;Judiciario;20 - 22,5;0,05230903082523716
2014;Federal;Judiciario;22,5 - 25;0,041929649161635975
2014;Federal;Judiciario;25 - 27,5;0,025086049653130223
2014;Federal;Judiciario;27,5 - 30;0,011165467186653337
2014;Federal;Judiciario;> 30;0,032053972784650726
2014;Estadual;Legislativo;< 2,5;0,27127736697114685
2014;Estadual;Legislativo;2,5 - 5;0,221424774056353
2014;Estadual;Legislativo;5 - 7,5;0,13167560775216278
2014;Estadual;Legislativo;7,5 - 10;0,09086076071722005
2014;Estadual;Legislativo;10 - 12,5;0,06624861050698372
2014;Estadual;Legislativo;12,5 - 15;0,046759460635058724
2014;Estadual;Legislativo;15 - 17,5;0,04029529747233097
2014;Estadual;Legislativo;17,5 - 20;0,03279203518437968
2014;Estadual;Legislativo;20 - 22,5;0,0324174761973805
2014;Estadual;Legislativo;22,5 - 25;0,020165772558117055
2014;Estadual;Legislativo;25 - 27,5;0,018764196993862066
2014;Estadual;Legislativo;27,5 - 30;0,01414866367019477
2014;Estadual;Legislativo;> 30;0,013169977284809821
2014;Federal;Legislativo;< 2,5;0,21842636758196898
2014;Federal;Legislativo;2,5 - 5;0,2123243521980147
2014;Federal;Legislativo;5 - 7,5;0,1191611877444029
2014;Federal;Legislativo;7,5 - 10;0,0759314167848395
2014;Federal;Legislativo;10 - 12,5;0,05285548536805466
2014;Federal;Legislativo;12,5 - 15;0,03081088049503674
2014;Federal;Legislativo;15 - 17,5;0,05032014094796098
2014;Federal;Legislativo;17,5 - 20;0,04795668428516179
2014;Federal;Legislativo;20 - 22,5;0,037858278544110696
2014;Federal;Legislativo;22,5 - 25;0,03635426066778394
2014;Federal;Legislativo;25 - 27,5;0,032529758067981605
2014;Federal;Legislativo;27,5 - 30;0,0329165055218942
2014;Federal;Legislativo;> 30;0,052554681792789305
2014;Municipal;Legislativo;< 2,5;0,4729196093619477
2014;Municipal;Legislativo;2,5 - 5;0,27173038076578426
2014;Municipal;Legislativo;5 - 7,5;0,11762427666651479
2014;Municipal;Legislativo;7,5 - 10;0,05708449142631491
2014;Municipal;Legislativo;10 - 12,5;0,02582737200224784
2014;Municipal;Legislativo;12,5 - 15;0,01548427271760757
2014;Municipal;Legislativo;15 - 17,5;0,01146701903069516
2014;Municipal;Legislativo;17,5 - 20;0,008710378031925396
2014;Municipal;Legislativo;20 - 22,5;0,006508102853844869
2014;Municipal;Legislativo;22,5 - 25;0,0038274023784571924
2014;Municipal;Legislativo;25 - 27,5;0,003470481918561383
2014;Municipal;Legislativo;27,5 - 30;0,0020124238696253094
2014;Municipal;Legislativo;> 30;0,0033337889764736258
2013;Estadual;Executivo;< 2,5;0,3629710144066961
2013;Estadual;Executivo;2,5 - 5;0,363485242370009
2013;Estadual;Executivo;5 - 7,5;0,15256745827687315
2013;Estadual;Executivo;7,5 - 10;0,05634032390423722
2013;Estadual;Executivo;10 - 12,5;0,0249741995323257
2013;Estadual;Executivo;12,5 - 15;0,012608976543841794
2013;Estadual;Executivo;15 - 17,5;0,008247539603272533
2013;Estadual;Executivo;17,5 - 20;0,005687385026109242
2013;Estadual;Executivo;20 - 22,5;0,0038771957118375754
2013;Estadual;Executivo;22,5 - 25;0,0026949464335974936
2013;Estadual;Executivo;25 - 27,5;0,00215874799148258
2013;Estadual;Executivo;27,5 - 30;0,0021050093879262126
2013;Estadual;Executivo;> 30;0,002281960811791378
2013;Federal;Executivo;< 2,5;0,1308954072657399
2013;Federal;Executivo;2,5 - 5;0,21578228039946235
2013;Federal;Executivo;5 - 7,5;0,23718865303250367
2013;Federal;Executivo;7,5 - 10;0,12232744544380193
2013;Federal;Executivo;10 - 12,5;0,1068909056464199
2013;Federal;Executivo;12,5 - 15;0,05364730399011267
2013;Federal;Executivo;15 - 17,5;0,04142797860152099
2013;Federal;Executivo;17,5 - 20;0,027663758807025773
2013;Federal;Executivo;20 - 22,5;0,01869322231143267
2013;Federal;Executivo;22,5 - 25;0,010487239397739267
2013;Federal;Executivo;25 - 27,5;0,013133857770480564
2013;Federal;Executivo;27,5 - 30;0,018173370982146886
2013;Federal;Executivo;> 30;0,003688576351613456
2013;Municipal;Executivo;< 2,5;0,645003440554804
2013;Municipal;Executivo;2,5 - 5;0,24935980431875293
2013;Municipal;Executivo;5 - 7,5;0,06026979786392126
2013;Municipal;Executivo;7,5 - 10;0,02155310431168656
2013;Municipal;Executivo;10 - 12,5;0,010213783303578586
2013;Municipal;Executivo;12,5 - 15;0,00553882596826164
2013;Municipal;Executivo;15 - 17,5;0,00323544953549641
2013;Municipal;Executivo;17,5 - 20;0,0019020193605601423
2013;Municipal;Executivo;20 - 22,5;0,001085205253646029
2013;Municipal;Executivo;22,5 - 25;0,0007218852895910961
2013;Municipal;Executivo;25 - 27,5;0,000443656959716899
2013;Municipal;Executivo;27,5 - 30;0,00033364446157571674
2013;Municipal;Executivo;> 30;0,0003393828184087143
2013;Estadual;Judiciario;< 2,5;0,03102084307132482
2013;Estadual;Judiciario;2,5 - 5;0,15891396892889634
2013;Estadual;Judiciario;5 - 7,5;0,27818740167769884
2013;Estadual;Judiciario;7,5 - 10;0,18530581062810672
2013;Estadual;Judiciario;10 - 12,5;0,11348341148856822
2013;Estadual;Judiciario;12,5 - 15;0,07060609259007956
2013;Estadual;Judiciario;15 - 17,5;0,03896201806366008
2013;Estadual;Judiciario;17,5 - 20;0,030447872217447464
2013;Estadual;Judiciario;20 - 22,5;0,02222523785829526
2013;Estadual;Judiciario;22,5 - 25;0,013067756316501058
2013;Estadual;Judiciario;25 - 27,5;0,01136392193523419
2013;Estadual;Judiciario;27,5 - 30;0,01226358669702407
2013;Estadual;Judiciario;> 30;0,03415207852716334
2013;Federal;Judiciario;< 2,5;0,03795742470600648
2013;Federal;Judiciario;2,5 - 5;0,030628890494006508
2013;Federal;Judiciario;5 - 7,5;0,06936542847172063
2013;Federal;Judiciario;7,5 - 10;0,14604315962894732
2013;Federal;Judiciario;10 - 12,5;0,17605525211618528
2013;Federal;Judiciario;12,5 - 15;0,17017132376214322
2013;Federal;Judiciario;15 - 17,5;0,13351242117564946
2013;Federal;Judiciario;17,5 - 20;0,077870748354529
2013;Federal;Judiciario;20 - 22,5;0,048045318421970996
2013;Federal;Judiciario;22,5 - 25;0,042656451625993165
2013;Federal;Judiciario;25 - 27,5;0,027674752672115048
2013;Federal;Judiciario;27,5 - 30;0,011865245867047566
2013;Federal;Judiciario;> 30;0,028153582703685367
2013;Estadual;Legislativo;< 2,5;0,3030921691533504
2013;Estadual;Legislativo;2,5 - 5;0,2217599540919926
2013;Estadual;Legislativo;5 - 7,5;0,12550763662046438
2013;Estadual;Legislativo;7,5 - 10;0,08750110355787058
2013;Estadual;Legislativo;10 - 12,5;0,06313454577558048
2013;Estadual;Legislativo;12,5 - 15;0,04915246755539861
2013;Estadual;Legislativo;15 - 17,5;0,037421647391189194
2013;Estadual;Legislativo;17,5 - 20;0,029895382713869514
2013;Estadual;Legislativo;20 - 22,5;0,026926812042023483
2013;Estadual;Legislativo;22,5 - 25;0,01827491833671758
2013;Estadual;Legislativo;25 - 27,5;0,015262205350048557
2013;Estadual;Legislativo;27,5 - 30;0,010892116182572614
2013;Estadual;Legislativo;> 30;0,011179041228922045
2013;Federal;Legislativo;< 2,5;0,2097131931166348
2013;Federal;Legislativo;2,5 - 5;0,21216061185468452
2013;Federal;Legislativo;5 - 7,5;0,13873804971319312
2013;Federal;Legislativo;7,5 - 10;0,08309751434034417
2013;Federal;Legislativo;10 - 12,5;0,0668451242829828
2013;Federal;Legislativo;12,5 - 15;0,0368642447418738
2013;Federal;Legislativo;15 - 17,5;0,04745697896749522
2013;Federal;Legislativo;17,5 - 20;0,044359464627151055
2013;Federal;Legislativo;20 - 22,5;0,030860420650095602
2013;Federal;Legislativo;22,5 - 25;0,030707456978967495
2013;Federal;Legislativo;25 - 27,5;0,02439770554493308
2013;Federal;Legislativo;27,5 - 30;0,027380497131931168
2013;Federal;Legislativo;> 30;0,047418738049713194
2013;Municipal;Legislativo;< 2,5;0,48297911390081855
2013;Municipal;Legislativo;2,5 - 5;0,2724663216239034
2013;Municipal;Legislativo;5 - 7,5;0,11440002936534155
2013;Municipal;Legislativo;7,5 - 10;0,05238776933524208
2013;Municipal;Legislativo;10 - 12,5;0,025599236501119553
2013;Municipal;Legislativo;12,5 - 15;0,016495980618874573
2013;Municipal;Legislativo;15 - 17,5;0,01067430165547113
2013;Municipal;Legislativo;17,5 - 20;0,0071431193334067465
2013;Municipal;Legislativo;20 - 22,5;0,006240135080571156
2013;Municipal;Legislativo;22,5 - 25;0,0038468597437873947
2013;Municipal;Legislativo;25 - 27,5;0,003120067540285578
2013;Municipal;Legislativo;27,5 - 30;0,0018867231949491613
2013;Municipal;Legislativo;> 30;0,002760342106229123
2012;Estadual;Executivo;< 2,5;0,3816121114475269
2012;Estadual;Executivo;2,5 - 5;0,3684251394623097
2012;Estadual;Executivo;5 - 7,5;0,14333880279623168
2012;Estadual;Executivo;7,5 - 10;0,04686209428362678
2012;Estadual;Executivo;10 - 12,5;0,022114898295272446
2012;Estadual;Executivo;12,5 - 15;0,011541336217867905
2012;Estadual;Executivo;15 - 17,5;0,007555713719937317
2012;Estadual;Executivo;17,5 - 20;0,005832727974818684
2012;Estadual;Executivo;20 - 22,5;0,003626454771699142
2012;Estadual;Executivo;22,5 - 25;0,0024593095645046347
2012;Estadual;Executivo;25 - 27,5;0,0022629365589273416
2012;Estadual;Executivo;27,5 - 30;0,0019595327701575392
2012;Estadual;Executivo;> 30;0,0024089421371199246
2012;Federal;Executivo;< 2,5;0,11745441090719191
2012;Federal;Executivo;2,5 - 5;0,24104669325396175
2012;Federal;Executivo;5 - 7,5;0,23430697787696625
2012;Federal;Executivo;7,5 - 10;0,12000932038471177
2012;Federal;Executivo;10 - 12,5;0,1088986255945258
2012;Federal;Executivo;12,5 - 15;0,04267354532915243
2012;Federal;Executivo;15 - 17,5;0,042198158872748644
2012;Federal;Executivo;17,5 - 20;0,030011404591343282
2012;Federal;Executivo;20 - 22,5;0,015821235957950545
2012;Federal;Executivo;22,5 - 25;0,00994447579861412
2012;Federal;Executivo;25 - 27,5;0,012843630641116011
2012;Federal;Executivo;27,5 - 30;0,020486111924237917
2012;Federal;Executivo;> 30;0,004305408867479586
2012;Municipal;Executivo;< 2,5;0,659470720013041
2012;Municipal;Executivo;2,5 - 5;0,24097049218953204
2012;Municipal;Executivo;5 - 7,5;0,057038582052507454
2012;Municipal;Executivo;7,5 - 10;0,02042637670552994
2012;Municipal;Executivo;10 - 12,5;0,00965043603244974
2012;Municipal;Executivo;12,5 - 15;0,0052444783406708885
2012;Municipal;Executivo;15 - 17,5;0,0029920992074207622
2012;Municipal;Executivo;17,5 - 20;0,0016797810017624858
2012;Municipal;Executivo;20 - 22,5;0,0009424581685729584
2012;Municipal;Executivo;22,5 - 25;0,0006140361541610881
2012;Municipal;Executivo;25 - 27,5;0,0004136953007398742
2012;Municipal;Executivo;27,5 - 30;0,00028167581528025374
2012;Municipal;Executivo;> 30;0,00027516901833153054
2012;Estadual;Judiciario;< 2,5;0,03097954065873574
2012;Estadual;Judiciario;2,5 - 5;0,19177446812848506
2012;Estadual;Judiciario;5 - 7,5;0,27210312241964585
2012;Estadual;Judiciario;7,5 - 10;0,18665708431450503
2012;Estadual;Judiciario;10 - 12,5;0,10369328317889435
2012;Estadual;Judiciario;12,5 - 15;0,06744344883125886
2012;Estadual;Judiciario;15 - 17,5;0,03474112358176091
2012;Estadual;Judiciario;17,5 - 20;0,0283036178476406
2012;Estadual;Judiciario;20 - 22,5;0,020617348135009227
2012;Estadual;Judiciario;22,5 - 25;0,010566072356952812
2012;Estadual;Judiciario;25 - 27,5;0,009730165040724997
2012;Estadual;Judiciario;27,5 - 30;0,011040092969203951
2012;Estadual;Judiciario;> 30;0,03235063253718259
2012;Federal;Judiciario;< 2,5;0,049069524603566485
2012;Federal;Judiciario;2,5 - 5;0,04272335052088814
2012;Federal;Judiciario;5 - 7,5;0,09247282234759874
2012;Federal;Judiciario;7,5 - 10;0,14092715660641578
2012;Federal;Judiciario;10 - 12,5;0,16738034143064134
2012;Federal;Judiciario;12,5 - 15;0,15006597106986458
2012;Federal;Judiciario;15 - 17,5;0,12638114279701146
2012;Federal;Judiciario;17,5 - 20;0,07662357636050154
2012;Federal;Judiciario;20 - 22,5;0,04683541229895013
2012;Federal;Judiciario;22,5 - 25;0,04082921182784384
2012;Federal;Judiciario;25 - 27,5;0,030848557945264247
2012;Federal;Judiciario;27,5 - 30;0,01288661880054072
2012;Federal;Judiciario;> 30;0,022956313390912992
2012;Estadual;Legislativo;< 2,5;0,29038793253145945
2012;Estadual;Legislativo;2,5 - 5;0,21994420069228188
2012;Estadual;Legislativo;5 - 7,5;0,12713443928641716
2012;Estadual;Legislativo;7,5 - 10;0,09580810594922494
2012;Estadual;Legislativo;10 - 12,5;0,06339357034533057
2012;Estadual;Legislativo;12,5 - 15;0,05124969611372871
2012;Estadual;Legislativo;15 - 17,5;0,03959203991618527
2012;Estadual;Legislativo;17,5 - 20;0,03095588150171913
2012;Estadual;Legislativo;20 - 22,5;0,026348386798022712
2012;Estadual;Legislativo;22,5 - 25;0,01920561234530742
2012;Estadual;Legislativo;25 - 27,5;0,014285548905430592
2012;Estadual;Legislativo;27,5 - 30;0,010569453930841273
2012;Estadual;Legislativo;> 30;0,01112513168405089
2012;Federal;Legislativo;< 2,5;0,22643723113023073
2012;Federal;Legislativo;2,5 - 5;0,20516229956980836
2012;Federal;Legislativo;5 - 7,5;0,14200234649980445
2012;Federal;Legislativo;7,5 - 10;0,0751662104028158
2012;Federal;Legislativo;10 - 12,5;0,07755181853734845
2012;Federal;Legislativo;12,5 - 15;0,043097379741885024
2012;Federal;Legislativo;15 - 17,5;0,03034806413766132
2012;Federal;Legislativo;17,5 - 20;0,037231130230739144
2012;Federal;Legislativo;20 - 22,5;0,0375831052014079
2012;Federal;Legislativo;22,5 - 25;0,02894016425498631
2012;Federal;Legislativo;25 - 27,5;0,0221353148220571
2012;Federal;Legislativo;27,5 - 30;0,02897927258506062
2012;Federal;Legislativo;> 30;0,04536566288619476
2012;Municipal;Legislativo;< 2,5;0,48879803142154077
2012;Municipal;Legislativo;2,5 - 5;0,2684156729131175
2012;Municipal;Legislativo;5 - 7,5;0,11873556691273897
2012;Municipal;Legislativo;7,5 - 10;0,05142532651902328
2012;Municipal;Legislativo;10 - 12,5;0,024122657580919932
2012;Municipal;Legislativo;12,5 - 15;0,01577891349611963
2012;Municipal;Legislativo;15 - 17,5;0,01023660798788567
2012;Municipal;Legislativo;17,5 - 20;0,006791595684270301
2012;Municipal;Legislativo;20 - 22,5;0,00560287715313269
2012;Municipal;Legislativo;22,5 - 25;0,003255725913306833
